6.859233638137777816e-04,4.273271471223120781e-03,1.509843736508353906e-02,1.184534845372198783e-03,5.385217768072942945e-01,2.877525285669089647e-03,4.276974994059224988e-01,9.661031455621391789e-03
9.216623439405785859e-05,3.546789590453818062e-03,9.866745758066622907e-01,5.658492983846689223e-03,1.933769853200874430e-04,5.687593323754064475e-04,7.770197457300506228e-04,2.488819321217499402e-03
2.939340631040925165e-04,2.699861193794100486e-02,5.476811249963671989e-03,4.579204675507346153e-03,9.024523343281894983e-01,2.423422301024406953e-03,5.267689216695752366e-03,5.250799222757408791e-02
1.447539187605554429e-05,9.293831961672444075e-01,6.313340208222135985e-02,2.118624117287038096e-03,1.040342583834412546e-03,3.319447971836886682e-04,8.052397206629108772e-04,3.172775139690185275e-03
1.376174238768692326e-01,1.297933389968465101e-03,7.994288318256225628e-03,4.917917329650859926e-01,1.397422748957773348e-03,3.526356409243967538e-01,6.824881828279247796e-03,4.406759481861914195e-04
7.277001387030023871e-04,1.666911956700957475e-04,1.939625405125008136e-03,1.552793464248491224e-04,3.070927617867714732e-01,9.367041571495961878e-04,6.888495396175472463e-01,1.316983526087042234e-04
9.882582955090307708e-01,2.203673542696218013e-07,2.879162951012723972e-04,1.256992448421173690e-04,1.214963987833097902e-04,1.003761182824025600e-03,1.010932459884930634e-02,9.328640321498035356e-05
2.698963147336459409e-02,1.196426691651949863e-02,3.335843326879951720e-03,7.181788084368190099e-03,4.186701620805113877e-01,1.547132803074981709e-02,8.448905218553699054e-03,5.079380748690529579e-01
1.922468701931244627e-05,1.984655774665694816e-01,6.744893499695901740e-02,8.073779228994544142e-04,1.304351224895508761e-02,1.794479117050753992e-04,3.840363186490366077e-04,7.196518884472433708e-01
1.257881388668411718e-04,9.850717141691440581e-05,6.055196265961093095e-04,7.844634115019046819e-05,7.272166823560612114e-02,2.977523424210463021e-04,9.258359232174243614e-01,2.363949265184716860e-04
8.261345690164375588e-01,2.438256419384710595e-05,6.526481641003876056e-04,3.313373053761531459e-04,5.181905122693938393e-05,1.570697069198700724e-01,1.572666299739910664e-02,8.873981396030650667e-06
9.565961714907015093e-03,3.513997515946225888e-03,1.932812650620401636e-03,8.084205469436855918e-01,5.452286914392718642e-04,1.743422328054303472e-01,8.284189505542931915e-04,8.508007274168951370e-04
3.040498848730752851e-02,9.567573537690169305e-04,1.650602817091619771e-03,7.290883677816499819e-01,5.504256927139971689e-04,2.309217749806253550e-01,6.063041641251875301e-03,3.640412455906526386e-04
8.154269192124622865e-04,2.039556966293255141e-02,1.103359323979036383e-01,5.281099945562487720e-03,1.932925321463201812e-02,3.972506709310263083e-03,3.603593444771551607e-02,8.038342767027311098e-01
1.002854755465924699e-03,4.167188495751404827e-03,2.262659158168331061e-03,1.785166329150675822e-03,2.896001211152938737e-01,1.883835846867021541e-03,1.338215882154137736e-03,6.979599584171487514e-01
1.935825496215870707e-04,6.096103520237862172e-01,4.151487229046901817e-02,1.042563904009040365e-02,1.985781742028529251e-01,2.994220458522119273e-03,1.162012703426099774e-02,1.250630324003968175e-01
1.032630470156827842e-03,1.405497173404415736e-03,6.930055322446436808e-03,1.131293510558563755e-03,8.457172742877346883e-01,1.498345540768651315e-03,8.937183725375514448e-03,1.333477199695548288e-01
2.618216867351989187e-05,9.545106561071373674e-01,7.428726129124373599e-03,2.962852451073390639e-03,1.734995584806868973e-03,2.158081901412325053e-03,6.876167234913844323e-03,2.430233842285831058e-02
3.111883029519616622e-02,3.260952385524997542e-06,9.415871875587621398e-01,5.799245308051729705e-03,1.796415412335213761e-04,2.782029151390506025e-04,2.101837995904260945e-02,1.525147018906239305e-05
2.143453185453155136e-05,9.413462017490076272e-01,8.453420550209981427e-03,3.843370046082565314e-03,1.853618544519026242e-03,1.623786284522176979e-03,5.139401228250851418e-03,3.771876706555336162e-02
3.436923729756506375e-05,9.189097860398744988e-01,6.990186131495178257e-03,5.084442225102577852e-03,2.702300116689940190e-03,1.716199339642269237e-03,6.126576503012085007e-03,5.843614040688580730e-02
9.620261799927247726e-01,7.340912985355641476e-06,1.851622660736049891e-03,3.024341766502423108e-04,3.666423283025627925e-03,2.875589713411207810e-02,3.376331204559551366e-03,1.377063520630341307e-05
1.027708498670061067e-02,6.406312328844605136e-03,4.136607422907701524e-03,2.856280662741332403e-03,4.313860708961610863e-02,2.805635932563732005e-01,6.510700667221392957e-01,1.551447530677155934e-03
6.493328470190727099e-03,2.709230347681856801e-04,2.105501509207224550e-02,4.716846971322761605e-05,7.133670016973573391e-01,5.030465187469165649e-04,2.577822650909244451e-01,4.812516262267804777e-04
2.259133733217795915e-03,1.975392059266093629e-03,6.727573172863394102e-04,2.419695930161130763e-03,4.190036909903236545e-02,9.460297557246226674e-01,1.280933313898583066e-03,3.461962822514990865e-03
8.620969162319833679e-01,8.840850128975136051e-08,2.030923092160191767e-04,1.990621543394415220e-04,1.760469800060760609e-05,2.334497295358825119e-03,1.351477173724574821e-01,1.021530142999939284e-06
1.089598058991744018e-05,9.482379103496326733e-01,4.446149434721389376e-02,1.594113042000443571e-03,8.493869394802060213e-04,2.638171589600738485e-04,7.854687609851484804e-04,3.796913421137592531e-03
7.901108121502230995e-06,9.709393352586959125e-01,2.482975560551958089e-02,8.619606561079164175e-04,4.466102365838977174e-04,2.045526278245555704e-04,5.031542277971202655e-04,2.206730279349563943e-03
9.806403097812542132e-06,1.183437561397744468e-02,7.897835365138669919e-03,5.070343713136437431e-04,1.148895442050809970e-02,6.891244508636245355e-05,2.645484522352450630e-05,9.681666265356544399e-01
3.180733040618516946e-04,1.309847854271833645e-01,8.074220349271129527e-01,4.616253701248817370e-02,2.208546911173068887e-03,4.402115004225150459e-03,2.782257917895217519e-03,5.719649495860147474e-03
4.075444379020489012e-06,2.181065359426318396e-03,3.185537996847787046e-02,9.396028976898906503e-05,8.690313788584046878e-03,1.934303372024173860e-05,8.518486319900050812e-05,9.570706772524443240e-01
1.846878997533610550e-03,2.373373786398776629e-03,2.172141633894592722e-02,8.626748042819920581e-01,1.301227507233466453e-02,2.845252408361992336e-02,1.545499093479962090e-04,6.976417752982697063e-02
9.225074087195849802e-06,9.807040144103321699e-01,1.456418394024943871e-03,1.620670128769473436e-03,1.052660751736688056e-03,9.289455452036348738e-04,1.477323340376930855e-03,1.275074235546883906e-02
8.432848871629211249e-03,1.518472177144446992e-03,6.423428922184257900e-03,1.281132869192636850e-03,9.532516803903160474e-01,1.204489812518413656e-03,1.282054129247439146e-02,1.506740566454055526e-02
9.716124959719844023e-01,4.868967550234405055e-07,5.916898381713513958e-05,1.854069049986737587e-04,2.485542675626247448e-05,2.067955052162273946e-02,7.431463328169797891e-03,6.571965896055394990e-06
7.643421921465594869e-03,1.337744918261407102e-02,3.796300648156937692e-03,7.835131144890303267e-02,7.025574140920012346e-03,6.222730949725858718e-01,2.647762342379605394e-01,2.756613447394018306e-03
9.931554466877238196e-01,5.986334714051572452e-08,4.283510579325262949e-05,9.299503356354981730e-06,2.386861366118777530e-06,5.529770057362447949e-03,1.260056799708036187e-03,1.451213427495402916e-07
5.330485755395144264e-03,2.280392713154717754e-02,2.967233622756386933e-03,5.496258927159401730e-03,7.732038302276041976e-03,4.094362808271088255e-02,9.139027251094936632e-01,8.237030686612844058e-04
1.245813517629310210e-05,2.892789522773752120e-01,2.434632058170744240e-01,1.736694744686942318e-03,6.900021840787081556e-03,1.474788701708530572e-04,3.176019329426143134e-04,4.581435863817865939e-01
9.510172648524772843e-03,1.385445316227065272e-03,5.351918397960085672e-03,2.859866936085553226e-03,6.796196699198944757e-02,6.612081254294860898e-03,9.048151550019934986e-01,1.503393452924776030e-03
4.964682587021731998e-04,2.388518131325601500e-03,2.759634737921769655e-03,3.678414018462890581e-03,9.338395730763942026e-01,8.596824878627449748e-03,8.967575589187200963e-03,3.927299130937867561e-02
9.839605653097851512e-01,3.982776993441118014e-07,5.013463719541512431e-03,3.731421842080408289e-04,8.457116681480677373e-05,6.667467707145910676e-04,9.713461232721128449e-03,1.876513385155628537e-04
1.996757331622879203e-02,1.936455925886914784e-03,9.554540628882734338e-03,1.797327030237436509e-03,5.006846479627066193e-01,1.480790619640497130e-01,3.161170114944404919e-01,1.863381677567335463e-03
8.443986848454587869e-06,9.279091632296662118e-01,6.733319867513963553e-02,1.549849490960303723e-03,4.029796125598712406e-04,3.076550204248141239e-04,2.404080026367285425e-04,2.248301981764066603e-03
4.392200990824297467e-04,4.623752710894232440e-03,8.645330378202836785e-01,2.948174215796980913e-02,1.297696077115500493e-03,1.857295100278097801e-03,1.347979318379773517e-03,9.641927671599644090e-02
3.610874208750695230e-02,2.573267661206806931e-02,2.021427997378355546e-02,7.542180010529699399e-03,6.749315737344020565e-03,1.375989282516045520e-01,7.656715027920801830e-01,3.823745350830477438e-04
7.341429545308972683e-05,8.799780654531191848e-02,1.165377119366006603e-01,6.506630168307349082e-01,6.515110658138340005e-03,1.114836929425966350e-02,1.565268793310212040e-04,1.269080435601704360e-01
2.152496404307773038e-05,2.602665412980776548e-05,5.188079657984960742e-03,9.699993085326217136e-05,9.845510160184407500e-01,1.218457899840240480e-04,6.907854517416540767e-03,3.086652467147645278e-03
2.714910198332059934e-04,1.045048725479278684e-01,5.191655181605876919e-03,1.784624447241282483e-02,8.046452527789746956e-01,3.020558477801167565e-03,2.030854840981148341e-03,6.248907068046314489e-02
2.580689916833155562e-03,8.083553264724940846e-02,4.147225234440620606e-02,2.150066912194998486e-02,3.050812806394153642e-01,3.751862423953673531e-01,9.613013119533654616e-02,7.721320173944208609e-02
8.497249025872051151e-03,2.053685670003129284e-04,4.326918939803641503e-04,8.639376628413522868e-04,3.107673616611668875e-03,3.606357788047276011e-03,9.831234629834670891e-01,1.632584621798254454e-04
2.046326128899461638e-03,1.292508086201682585e-06,5.704471143033275132e-04,1.095795765125953318e-05,1.493109004179855794e-04,3.535297044510662696e-04,9.968647850971233959e-01,3.350589067180952487e-06
2.111689154514848353e-05,8.868954165322547878e-01,7.531661978106839704e-03,1.166919288216924748e-02,3.006288218428142950e-03,1.136595180265107755e-03,1.695505244623305482e-03,8.804422307260735547e-02
8.466910451411925774e-06,1.197188660570314909e-04,7.754713528262872566e-03,5.142189696631603558e-05,9.799503520406382256e-03,3.648089805615792477e-05,1.621236271361155192e-04,9.820675707526638210e-01
2.147552502383943095e-04,2.119105991485648391e-03,9.519616252335135753e-01,9.940390479979792360e-03,4.122979351546505154e-03,5.247696011715041959e-04,2.546854754510758517e-02,5.647826546957088883e-03
1.916506374099341027e-03,3.818053243054150229e-04,1.731969760580090749e-04,1.420952787799070781e-04,2.864629755119601877e-03,2.634595625390844138e-03,9.917936519710665033e-01,9.351869518034365092e-05
2.234176460726041875e-05,4.736901206278757923e-03,3.082490556793775899e-02,1.438816683324490187e-03,2.792428701028372949e-03,5.256698994063501080e-05,1.181172323846439791e-04,9.600139218544981867e-01
9.130953551010863034e-01,1.594188810114482413e-06,1.200364445128175871e-04,6.260845071439524344e-04,1.320113881146400565e-04,1.790604550085414526e-02,6.809274111747154468e-02,2.613175200643901380e-05
1.082281956966539954e-05,9.578757020660860766e-01,1.662571215275155875e-02,3.725739312526627021e-03,9.828858544129424890e-04,1.000495583737286056e-03,2.249625398465769383e-03,1.752901681245006005e-02
9.928189670650746333e-04,4.997587797262788723e-04,4.425781594991265618e-03,8.565662563187842428e-04,2.301306170051236888e-01,1.370106702684849168e-03,7.609027201007709795e-01,8.216305933189844979e-04
4.696273641469738541e-05,5.181446777018184485e-02,9.143867929250707460e-01,6.521226753063453369e-03,1.360826490178176408e-04,5.040674502620125404e-04,4.178909644706248639e-04,2.617250875151878528e-02
7.037533557576836161e-04,1.128339811651013448e-03,5.086437373745032742e-02,9.126543909385212983e-01,8.224873023034501773e-04,1.918959637475811664e-02,2.722081947369292391e-04,1.436485028482115817e-02
4.194845697374792242e-04,2.963875870063027848e-04,1.546450572204932953e-03,2.327474223207713438e-04,1.008372168112550843e-01,6.143279808024996709e-04,8.957916884231541532e-01,2.616966335188120182e-04
2.240867451753105269e-02,6.723507751003438351e-03,1.900137335142485992e-02,3.137456714747388284e-03,8.164064039180044530e-01,2.086399943294052744e-03,9.851413716235017659e-02,3.172204664164451210e-02
1.647703812492590236e-02,2.648365646566800714e-03,3.100922599662929435e-03,5.645460693373774430e-02,6.447322541988158295e-02,6.930358103144260706e-01,1.516439746702081814e-01,1.216605629059088096e-02
2.886580514886389302e-03,1.781248737531179716e-04,2.678807742594692181e-04,8.675839310561995360e-05,4.910825813501976458e-03,3.907915728720026682e-03,9.877207158836447398e-01,4.119801812865076250e-05
2.099375878876282736e-05,9.024359786139103277e-05,1.188433431734699057e-02,9.948805654817354004e-05,8.146436770183172402e-03,2.181284637989993309e-05,7.725791487710610261e-05,9.796594327380144795e-01
1.895787457817316515e-02,4.379243514327633464e-05,1.823341103779031616e-03,1.994151244792229452e-03,2.169760662902157911e-02,1.419830942012545623e-02,9.411832069309399307e-01,1.017176580254402097e-04
2.043155813817471044e-04,9.636147100921717279e-02,7.980669509127447103e-02,5.084827258525742577e-02,2.943445175824516702e-01,1.352535699666651374e-02,8.618643422277720220e-03,4.562907277314732224e-01
2.612895595200774647e-05,6.075467909618615324e-05,7.079240952799764099e-03,1.217254141894636148e-04,1.163583655752977678e-03,1.307792720542661754e-05,2.002029830349592664e-05,9.915154681167007711e-01
4.565183908044372768e-03,2.049936434097509273e-04,7.083345453077747635e-04,3.066592996728318300e-04,5.118011168169637505e-03,2.068888481805305352e-03,9.867616072576770314e-01,2.663216959133137647e-04
9.972704323254804049e-01,2.247859358613553490e-08,4.548476047709767642e-04,4.372940931097867988e-05,4.391826096706041599e-05,2.561096349777385994e-04,1.920614998528614352e-03,1.032528737058593397e-05
7.827283960949079841e-03,1.007213571203711406e-05,2.519967403889807468e-04,4.581984932590411896e-04,2.182376000285024802e-03,1.312347201252441527e-03,9.879332323551343054e-01,2.449311301909449422e-05
3.522994720654131634e-02,1.968523396236703665e-02,2.944386299523592786e-03,2.748702723358269553e-02,5.053273692440269915e-01,1.990159979060454887e-01,3.923725980720149664e-02,1.710727783407112179e-01
9.910006628919296734e-01,1.347797095881608550e-07,2.349446475903104836e-04,7.024507332863835708e-05,7.903019952182399664e-05,1.636812687035762558e-03,6.965927583254095425e-03,1.224213763008069301e-05
1.406706858846879837e-05,6.129437053308588938e-05,2.307138917401045566e-03,3.819912777350306616e-05,2.045903842391526284e-03,1.030194796999346656e-05,1.525429572908581870e-05,9.955078404296132666e-01
6.865255418848042612e-06,9.448463082011270275e-01,5.114061823626486758e-02,1.278318936571114142e-03,3.398909750410844120e-04,2.996375333165884869e-04,1.835178005095404485e-04,1.904843061750992805e-03
1.081757951292258019e-02,1.823674942746579704e-04,5.202218350162758805e-03,8.792295426857192897e-01,2.334878810557437659e-04,9.915872085073654252e-02,5.028276315014875222e-03,1.478069101135109497e-04
2.621053371578505736e-02,2.291513616720925253e-02,3.937913017586228831e-03,2.678983200839328213e-02,1.107305985077729378e-02,1.027816353489669488e-01,8.049776422503769346e-01,1.314247640905021487e-03
2.826294321399726848e-04,1.355674028047255258e-02,1.013267551078350301e-02,1.110261781430513586e-02,6.473873614250637010e-01,2.663069803172761485e-03,3.510666334929260935e-03,3.113642393991331025e-01
4.036395911430646147e-03,8.857753527996531373e-02,7.157712742159754761e-03,4.487992795355431885e-02,5.625559729437689532e-03,5.668576630509209596e-02,7.915201219521931231e-01,1.516980126167128849e-03
1.011250933281875531e-05,8.908812461652002579e-01,1.012067803789313131e-01,2.406603426532848752e-03,7.911826776035443213e-04,2.826208835766878097e-04,4.758063846468822211e-04,3.945647574175686206e-03
1.918086756609967602e-04,7.099558812193454210e-05,1.181027914687082878e-03,7.191503138391784926e-04,2.280954625693342244e-02,2.874084348718897023e-04,2.071970999338497172e-03,9.726680918165470091e-01
5.683299812079107248e-03,2.971527858064335580e-03,1.442125871971321584e-03,5.604523361617716817e-03,5.788980325742359295e-02,9.033643801134715323e-01,7.521620870846567296e-03,1.552271885452589754e-02
7.313027846792580283e-06,9.527920649320537061e-01,1.361530522609289383e-02,2.747537014831034820e-03,1.062112750901940926e-03,2.874546144856347687e-04,7.584254938505087355e-04,2.872978693993764182e-02
1.244264753497169133e-02,4.875568964420719329e-04,8.387201290988509708e-03,7.226087381181359737e-01,3.840730603677944971e-04,2.541082122015753120e-01,1.382659257097797320e-03,1.989116404208556086e-04
1.054222738205580598e-04,1.857186404156504686e-04,5.530821364813425130e-03,9.885244827392130063e-01,1.093126391366239963e-04,4.787866132208626856e-03,1.719923643932858457e-05,7.391769739527583125e-04
1.879311511132558416e-03,2.070190224663124787e-02,6.155640191162898428e-03,2.835351524842839865e-02,9.893722522772536998e-02,7.817072406275962226e-01,3.873228526046371828e-02,2.353287968685946821e-02
3.384624172585758216e-04,1.515792351539453815e-04,4.760685194018725959e-04,1.605498909475174874e-04,5.741019163347418908e-03,5.422050806235038890e-04,8.937730417343902180e-05,9.925007383890936952e-01
3.225181210830431466e-02,1.071636027232481729e-04,1.548027422101775675e-04,2.578714059514389256e-04,1.224704287140268447e-03,8.420612013912984542e-03,9.575665856727332281e-01,1.644816702430135414e-05
9.201681477876634172e-05,3.810616550380725736e-05,3.709446923528511835e-03,1.151722517561864015e-04,3.823970827386899765e-03,5.706586123808896603e-05,1.469406700556172187e-04,9.920172804857521065e-01
6.307248805038473058e-03,1.763721838040811654e-04,1.952304827719810593e-02,5.131884437823861500e-01,1.331447676170615464e-04,4.594642630109744830e-01,1.136510486279120134e-03,7.096868670237133309e-05
3.955731526582214989e-03,1.870989791245576532e-04,3.541964439505452308e-03,9.504080959841804815e-05,9.166619399895745701e-01,7.085001747613888824e-04,7.296942381065489591e-02,1.880300270198447064e-03
2.545351711338366362e-05,9.080283738691403705e-01,3.140675169537421318e-02,5.181414074150378184e-03,2.103080217549186358e-03,7.306592745720494895e-04,3.051486769498268879e-03,4.947278058260200923e-02
9.702003717772051949e-01,9.315226512443482536e-07,1.610738602696881131e-03,1.165133082584165905e-03,3.631822321232482283e-04,5.297345113620759681e-03,2.108208148380938049e-02,2.802161853090307767e-04
2.452309469188774810e-03,1.443757184464905183e-02,1.269682197306793749e-02,6.827910648111841507e-03,9.134362667142418291e-01,7.265666104102772895e-03,1.004654329353755690e-02,3.283690995310011018e-02
3.879745716739140134e-04,1.925588087965801887e-01,7.711232052241290269e-01,1.735132722225820809e-02,1.194908201725189238e-03,4.934029695202044735e-03,3.206997205396894431e-03,9.242749083034407231e-03
1.296788184126839913e-04,1.987857915213977296e-04,4.928580242854473407e-04,1.772604356311064582e-04,9.946336255354953915e-01,8.650396784038690608e-04,1.491277112553900715e-03,2.011474603696174288e-03
4.605335334315718843e-02,7.014870847662967902e-03,4.976093334786594290e-03,3.606604845875726606e-01,1.518368110962426722e-03,5.529053472030186489e-01,2.611200359056264214e-02,7.594789822768642940e-04
9.999261079377250727e-01,3.458240218424290406e-09,5.697023473645429326e-07,2.239005210056655454e-05,4.254584686145630087e-07,1.705451052398285986e-05,3.200190159549572448e-05,1.446978998638803789e-06
9.922677001157066412e-01,6.654355408504955941e-07,8.707915263034533111e-05,2.908950301031617701e-04,4.882915496277817413e-05,1.031033092297377633e-03,6.256046456072221137e-03,1.775156268652281326e-05
6.380877625030272759e-06,9.047143739718844779e-01,8.964164544775563015e-02,1.730586653851815026e-03,3.818281369899459887e-04,3.421423977847626806e-04,1.504210995477594419e-04,3.032621414560371809e-03
1.928326142444666694e-03,3.183837251582752017e-05,9.953836024925745690e-04,1.085352640372888491e-04,2.522527954326363804e-04,6.397052342532660515e-04,9.960363710037274387e-01,7.587585096380428049e-06
4.840610930420137167e-03,4.649931784498412226e-06,5.849467038523171753e-04,2.873246814787275093e-05,2.185222642905518438e-03,1.010607908347234624e-03,9.912747490656917959e-01,7.048034885063890346e-05
4.943399682560770288e-03,3.472952231952450698e-04,4.283219178947606301e-03,5.712486237000811680e-04,9.776429741307806065e-01,7.621301862421296517e-04,4.626337299533641277e-03,6.823395675040072779e-03
1.276529820458426122e-04,2.972977421265530773e-01,4.654511873859252385e-02,4.752297960517347028e-03,1.678091141185391807e-02,1.197194860968376490e-02,6.158742847486349363e-03,6.163655853232672399e-01
2.232826682511303019e-05,5.521559110895992199e-06,1.575358752457480882e-03,2.256588118877727911e-05,9.981060416167625293e-01,1.901330180228282018e-05,7.994533720191067546e-05,1.692252846510068740e-04
2.859616629261292099e-03,7.809857894042097426e-04,3.901051320585813753e-04,3.260563341862250490e-04,5.412752902536442992e-03,5.418794463293705697e-03,9.847035318142792759e-01,1.081569349802326399e-04
8.226462344780867408e-02,5.897118698354801526e-04,1.219628484850104021e-03,1.277797947870730200e-01,1.829813670796056734e-03,7.688203325168735391e-01,1.716554842822577351e-02,3.305467945375261882e-04
2.907030791159809766e-04,2.806158823077044007e-01,6.221998689714445252e-01,5.206939511485983441e-02,8.303593707524289979e-04,1.719402667440152535e-02,4.713296168236534578e-03,2.208646831348478126e-02
9.017472942763556099e-02,4.021262773592137671e-05,1.258669323419290881e-04,1.046809016667759511e-03,9.167171460114702198e-04,9.883882794645623693e-03,8.977872082314020119e-01,2.457382355970138532e-05
2.545690391264998631e-02,2.247828570182570647e-04,6.085058942336891204e-04,1.678897946102329009e-01,1.558987417050020433e-02,7.859058877858543513e-01,3.988747533145681201e-03,3.355032363648663353e-04
6.684283378239343990e-04,2.470463739860614722e-04,3.421916306067635666e-02,9.540258708012643307e-01,1.791973705372157367e-04,1.048811550437069723e-02,7.756587971039515352e-05,9.461267163096481400e-05
7.934412289395825508e-04,1.030811958299650971e-02,1.350640927966516303e-02,9.649678397508718586e-01,2.360377207802837963e-04,6.640153899683261252e-03,2.323161040300637196e-03,1.224837496762702692e-03
2.561202282991957720e-04,6.369782098115887967e-05,4.360738638013852758e-04,8.345422250044979098e-05,9.969285479768374980e-01,1.617751008033046568e-04,4.637501086589413519e-04,1.606580678118033328e-03
8.230434345549398137e-03,1.302997673584360564e-03,6.936035999423415671e-03,1.669233683555058261e-03,7.928590941619790833e-01,1.949967379356316258e-03,1.097037822384899358e-01,7.734845451806268701e-02
5.684261310936433720e-02,2.725699715843359072e-02,1.180877058018726944e-02,7.291807366636495757e-01,5.575468020916828256e-03,1.501109697383306019e-01,1.243189797642804510e-02,6.792546752689745601e-03
9.834995877998633507e-01,2.751773070931764084e-07,1.537161909953342056e-03,7.251662419854406532e-04,1.011649451833288303e-04,1.805857495554239259e-03,1.225448495451197418e-02,7.630147564107368720e-05
1.257518972150089252e-02,3.494136596694973279e-04,5.590552569583648844e-04,3.893579531200588861e-02,1.209023794960680832e-02,9.123525308339082152e-01,2.249644049560744347e-02,6.413367707429214713e-04
1.322578951118211622e-04,9.162743659872929242e-05,5.209843833552256324e-03,1.285143471571174075e-04,9.596289080716673414e-01,5.316067766639349934e-04,2.972124889227761857e-02,4.555992746971265252e-03
7.698843657838638950e-03,5.444322548631818498e-03,2.455490427482328025e-03,2.168484188759509448e-02,8.677508204680119963e-01,1.358270493414820770e-02,3.951346317639205241e-02,4.186951289989993691e-02
2.136817331103208655e-05,9.378693245439733150e-01,3.010819704878098246e-02,3.121408136803707680e-03,1.419336021431842404e-03,1.171228270009423093e-03,5.292875153032223882e-03,2.099626265265740893e-02
7.217891184974964958e-01,4.172876881647400761e-03,2.279306761374894161e-03,1.879137334623756563e-03,8.193737036807615531e-03,2.323860393776680522e-02,2.355501882473517716e-01,2.897031302931146746e-03
5.924427273415202276e-03,8.578828599963049875e-05,1.891932709230160527e-04,1.068141120350903631e-04,2.726864569521944212e-03,2.664280396583532280e-03,9.882755153437188245e-01,2.711674780258460467e-05
